State,Year,month,sa_no,DelimID,AC_No,Position,Cand1,Sex1,Party1,Votes1,Age,Cand_Type,Valid_Votes,Electors,AC_Name,AC_Type,District_Name,Sub_Region,N_Cand,Turnout,Vote_Sh,Deposit_Lost,Margin_Percent,Jati,Caste_Rec,Rel,New.Caste,Old_Jati,ENOP,Caste
Gujarat,1980,2,5,3,63,6,PATEL TRIKAMLAL PRAHLADJI,M,IND,348,NA,NA,49083,87942,VIRAMGAM,GEN,NA,NA,6,55.81,0.71,no,0,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,64,1,HARISHANKER PANDYA,M,INC(I),27295,NA,NA,61649,145390,SARKHEJ,GEN,NA,NA,8,42.4,44.27,no,15.24,BRAHMIN,UPPER CASTE,HINDU,NA,NA,3.12,UPPER CASTE
Gujarat,1980,2,5,3,64,2,CHAUHAN BHAVANSINH KHODAJI,M,BJP,17898,NA,NA,61649,145390,SARKHEJ,GEN,NA,NA,8,42.4,29.03,no,9.27,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,64,3,SHAH HIRALAL SHIVLAL,M,JNP(JP),12186,NA,NA,61649,145390,SARKHEJ,GEN,NA,NA,8,42.4,19.77,no,16.33,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,64,4,KHODAJI DESHALJI THAKOR,M,JNP(SC),2117,NA,NA,61649,145390,SARKHEJ,GEN,NA,NA,8,42.4,3.43,no,2.13,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,64,5,SHEKH AIUNUDIN MADARBAX,M,IND,801,NA,NA,61649,145390,SARKHEJ,GEN,NA,NA,8,42.4,1.3,no,0.17,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,64,6,DESHAI INDIRABEN ANILBHAI,F,IND,696,NA,NA,61649,145390,SARKHEJ,GEN,NA,NA,8,42.4,1.13,no,0.38,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,64,7,JOSHI VASHUDEV GAURISHANKAR,M,IND,461,NA,NA,61649,145390,SARKHEJ,GEN,NA,NA,8,42.4,0.75,no,0.43,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,64,8,SINGROTUYA MULJIBHAI MOHANBHAI,M,IND,195,NA,NA,61649,145390,SARKHEJ,GEN,NA,NA,8,42.4,0.32,no,0,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,65,1,FATESINH SODHA,M,INC(I),30490,NA,NA,57745,107474,DASKROI,GEN,NA,NA,10,53.73,52.8,no,17.76,RAJPUT,OBC PP,HINDU,NA,NA,2.5,OBC PP
Gujarat,1980,2,5,3,65,10,DR. SURENDRABHAI MOHANLAL,M,IND,128,NA,NA,57745,107474,DASKROI,GEN,NA,NA,10,53.73,0.22,no,0,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,65,2,PATEL VISHNUBHAI KASHIBHAI,M,JNP(JP),20234,NA,NA,57745,107474,DASKROI,GEN,NA,NA,10,53.73,35.04,no,28.76,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,65,3,DARBAR POPATBHAI GATUBHAI,M,BJP,3625,NA,NA,57745,107474,DASKROI,GEN,NA,NA,10,53.73,6.28,no,5.01,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,65,4,KAUSHIK BHUDHARBHAI PUJARA,M,IND,731,NA,NA,57745,107474,DASKROI,GEN,NA,NA,10,53.73,1.27,no,0.1,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,65,5,THAKOR MANAJI PUNJAJI,M,JNP(SR),676,NA,NA,57745,107474,DASKROI,GEN,NA,NA,10,53.73,1.17,no,0.19,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,65,6,PATEL NATVARLAL MANGALDAS,M,IND,565,NA,NA,57745,107474,DASKROI,GEN,NA,NA,10,53.73,0.98,no,0.04,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,65,7,BABUBHAI SOMABHAI BHUNATAR,M,IND,541,NA,NA,57745,107474,DASKROI,GEN,NA,NA,10,53.73,0.94,no,0.12,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,65,8,THAKKAR CHANDRAKANTBHAI SOMCHANDBHAI,M,IND,474,NA,NA,57745,107474,DASKROI,GEN,NA,NA,10,53.73,0.82,no,0.33,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,65,9,PANDYA HARISHANKER CHUNILAL,M,IND,281,NA,NA,57745,107474,DASKROI,GEN,NA,NA,10,53.73,0.49,no,0.26,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,66,1,RATHOD KHUMANSINH GAMBHIRSINH,M,INC(I),20407,NA,NA,53259,92107,DEHGAM,GEN,NA,NA,5,57.82,38.32,no,8.12,RAJPUT,OBC PP,HINDU,NA,NA,3.12,OBC PP
Gujarat,1980,2,5,3,66,2,PATEL SOMABHAI MULJIBHAI,M,JNP(JP),16085,NA,NA,53259,92107,DEHGAM,GEN,NA,NA,5,57.82,30.2,no,1.97,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,66,3,GABHAJI MANGAJI THAKOR,M,BJP,15035,NA,NA,53259,92107,DEHGAM,GEN,NA,NA,5,57.82,28.23,no,26.16,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,66,4,THAKOR LALSINH VAJESINH,M,IND,1105,NA,NA,53259,92107,DEHGAM,GEN,NA,NA,5,57.82,2.07,no,0.9,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,66,5,CHAUHAN SHANKUBHAI DOSABHAI,M,IND,627,NA,NA,53259,92107,DEHGAM,GEN,NA,NA,5,57.82,1.18,no,0,,,,NA,NA,3.12,
Gujarat,1980,2,5,3,67,1,KOKILABEN HARIPRASAD VYAS,F,INC(I),30097,NA,NA,62264,133904,SABARMATI,GEN,NA,NA,10,46.5,48.34,no,3.7,BRAHMIN,UPPER CASTE,HINDU,NA,NA,2.33,UPPER CASTE
Gujarat,1980,2,5,3,67,10,GUPTA HARIKRISHNA SHIVCHARJI GUPTAJI,M,IND,121,NA,NA,62264,133904,SABARMATI,GEN,NA,NA,10,46.5,0.19,no,0,,,,NA,NA,2.33,
Gujarat,1980,2,5,3,67,2,BABUBHAI JASHBHAI PATEL,M,JNP(JP),27795,NA,NA,62264,133904,SABARMATI,GEN,NA,NA,10,46.5,44.64,no,40.94,,,,NA,NA,2.33,
Gujarat,1980,2,5,3,67,3,KHANDHORIA AJITKUMAR UJAMSHI,M,IND,2303,NA,NA,62264,133904,SABARMATI,GEN,NA,NA,10,46.5,3.7,no,2.81,,,,NA,NA,2.33,
Gujarat,1980,2,5,3,67,4,RATILAL K. PANCHAL,M,IND,554,NA,NA,62264,133904,SABARMATI,GEN,NA,NA,10,46.5,0.89,no,0.09,,,,NA,NA,2.33,
Gujarat,1980,2,5,3,67,5,SARDAR SUKHCHAINSINGH INDRASINGH PANGA,M,JNP(SC),497,NA,NA,62264,133904,SABARMATI,GEN,NA,NA,10,46.5,0.8,no,0.33,,,,NA,NA,2.33,
Gujarat,1980,2,5,3,67,6,PATEL CHINUBHAI GANDALAL,M,IND,289,NA,NA,62264,133904,SABARMATI,GEN,NA,NA,10,46.5,0.46,no,0.06,,,,NA,NA,2.33,
Gujarat,1980,2,5,3,67,7,PATEL RATILAL KANAJIBHAI,M,IND,254,NA,NA,62264,133904,SABARMATI,GEN,NA,NA,10,46.5,0.41,no,0.09,,,,NA,NA,2.33,
Gujarat,1980,2,5,3,67,8,DARIDRANARAYAN SHARMA,M,IND,201,NA,NA,62264,133904,SABARMATI,GEN,NA,NA,10,46.5,0.32,no,0.08,,,,NA,NA,2.33,
Gujarat,1980,2,5,3,67,9,DESAI ARVINDBHAI RANCHHODJI,M,IND,153,NA,NA,62264,133904,SABARMATI,GEN,NA,NA,10,46.5,0.25,no,0.05,,,,NA,NA,2.33,
Gujarat,1980,2,5,3,68,1,BABUBHAI VASANWALA,M,JNP(JP),21016,NA,NA,45023,117484,ELLIS BRIDGE,GEN,NA,NA,7,38.32,46.68,no,1.78,BRAHMIN,UPPER CASTE,HINDU,NA,NA,2.38,UPPER CASTE
Gujarat,1980,2,5,3,68,2,DR. PANNALAL SHAH,M,INC(I),20214,NA,NA,45023,117484,ELLIS BRIDGE,GEN,NA,NA,7,38.32,44.9,no,39.14,,,,NA,NA,2.38,
Gujarat,1980,2,5,3,68,3,ARUN DEVENDRABHAI OZA,M,BJP,2590,NA,NA,45023,117484,ELLIS BRIDGE,GEN,NA,NA,7,38.32,5.75,no,3.96,,,,NA,NA,2.38,
Gujarat,1980,2,5,3,68,4,DR. BIPIN C. DESAI,M,IND,808,NA,NA,45023,117484,ELLIS BRIDGE,GEN,NA,NA,7,38.32,1.79,no,1.32,,,,NA,NA,2.38,
Gujarat,1980,2,5,3,68,5,SUBHAH BAROT,M,IND,213,NA,NA,45023,117484,ELLIS BRIDGE,GEN,NA,NA,7,38.32,0.47,no,0.2,,,,NA,NA,2.38,
Gujarat,1980,2,5,3,68,6,SAROJ DESAI,F,IND,124,NA,NA,45023,117484,ELLIS BRIDGE,GEN,NA,NA,7,38.32,0.28,no,0.15,,,,NA,NA,2.38,
Gujarat,1980,2,5,3,68,7,BHARGAV HARIPRASAD MEHTA,M,IND,58,NA,NA,45023,117484,ELLIS BRIDGE,GEN,NA,NA,7,38.32,0.13,yes,0,,,,NA,NA,2.38,
Gujarat,1980,2,5,3,69,1,SURENDRA RAJPUT,M,INC(I),25777,NA,NA,43172,83831,DARIAPUR-KAZIPUR,GEN,NA,NA,6,51.5,59.71,no,35.05,RAJPUT,UPPER CASTE,HINDU,NA,NA,2.27,UPPER CASTE
Gujarat,1980,2,5,3,69,2,GUPTA RAJKUMAR GIRIRAJ,M,BJP,10647,NA,NA,43172,83831,DARIAPUR-KAZIPUR,GEN,NA,NA,6,51.5,24.66,no,10.65,,,,NA,NA,2.27,
Gujarat,1980,2,5,3,69,3,MANUBHAI PALKHIWALA,M,INC(U),6050,NA,NA,43172,83831,DARIAPUR-KAZIPUR,GEN,NA,NA,6,51.5,14.01,no,13.38,,,,NA,NA,2.27,
Gujarat,1980,2,5,3,69,4,NATWAR PANCHAL,M,IND,273,NA,NA,43172,83831,DARIAPUR-KAZIPUR,GEN,NA,NA,6,51.5,0.63,no,0.03,,,,NA,NA,2.27,
Gujarat,1980,2,5,3,69,5,RAMESH ISHWARBHAI PATEL,M,IND,259,NA,NA,43172,83831,DARIAPUR-KAZIPUR,GEN,NA,NA,6,51.5,0.6,no,0.22,,,,NA,NA,2.27,
Gujarat,1980,2,5,3,69,6,BAJAG RUDAJI RANAJI,M,IND,166,NA,NA,43172,83831,DARIAPUR-KAZIPUR,GEN,NA,NA,6,51.5,0.38,no,0,,,,NA,NA,2.27,
Gujarat,1980,2,5,3,70,1,KAMDAR VADILAL RATILAL,M,INC(I),22611,NA,NA,41079,80089,SHAHPUR,GEN,NA,NA,5,51.29,55.04,no,32.81,PATEL,INTERMEDIARY CASTE,HINDU,NA,NA,2.5,INTERMEDIARY CASTE
Gujarat,1980,2,5,3,70,2,P. C. PATEL,M,IND,9131,NA,NA,41079,80089,SHAHPUR,GEN,NA,NA,5,51.29,22.23,no,2.74,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,70,3,PATEL PRAHLADBHAI SHAMBHUDAS,M,BJP,8005,NA,NA,41079,80089,SHAHPUR,GEN,NA,NA,5,51.29,19.49,no,16.74,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,70,4,ANILKUMAR DOLATRAM DATANIYA,M,IND,1127,NA,NA,41079,80089,SHAHPUR,GEN,NA,NA,5,51.29,2.74,no,2.24,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,70,5,ACHARYA DINKERRAI VAJESHANKER,M,IND,205,NA,NA,41079,80089,SHAHPUR,GEN,NA,NA,5,51.29,0.5,no,0,,,,NA,NA,2.5,
Gujarat,1980,2,5,3,71,1,MOHAMMED HUSEIN BAREJIA,M,INC(I),24248,NA,NA,38416,74489,KALUPUR,GEN,NA,NA,6,51.57,63.12,no,39.05,SAYYAD,MUSLIM LOWER CASTE,MUSLIM,NA,NA,2.13,MUSLIM LOWER CASTE
Gujarat,1980,2,5,3,71,2,DURGESH JHAVERI,M,BJP,9247,NA,NA,38416,74489,KALUPUR,GEN,NA,NA,6,51.57,24.07,no,14.13,,,,NA,NA,2.13,
Gujarat,1980,2,5,3,71,3,DINESH VAKTA,M,JNP(JP),3819,NA,NA,38416,74489,KALUPUR,GEN,NA,NA,6,51.57,9.94,no,8.63,,,,NA,NA,2.13,
Gujarat,1980,2,5,3,71,4,P. M. SHAH,M,IND,504,NA,NA,38416,74489,KALUPUR,GEN,NA,NA,6,51.57,1.31,no,0.34,,,,NA,NA,2.13,
Gujarat,1980,2,5,3,71,5,PRAKASH RAWAL,M,JNP(SC),373,NA,NA,38416,74489,KALUPUR,GEN,NA,NA,6,51.57,0.97,no,0.39,,,,NA,NA,2.13,
Gujarat,1980,2,5,3,71,6,JITUBHAI C. SHAH,M,IND,225,NA,NA,38416,74489,KALUPUR,GEN,NA,NA,6,51.57,0.59,no,0,,,,NA,NA,2.13,
Gujarat,1980,2,5,3,72,1,LAXMANBHAI KALIDAS PATANI,M,INC(I),34964,NA,NA,59704,132716,ASARWA,GEN,NA,NA,10,44.99,58.56,no,36.27,BHIL,OBC SERVICE,HINDU,NA,NA,2.44,OBC SERVICE
Gujarat,1980,2,5,3,72,10,BABUBHAI NATHABHAI PATANI,M,IND,117,NA,NA,59704,132716,ASARWA,GEN,NA,NA,10,44.99,0.2,no,0,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,72,2,HIRABHAI CHELABHAI PATEL,M,JNP(JP),13311,NA,NA,59704,132716,ASARWA,GEN,NA,NA,10,44.99,22.29,no,13.29,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,72,3,SOLANKI BACHUBHAI AJUJI,M,BJP,5377,NA,NA,59704,132716,ASARWA,GEN,NA,NA,10,44.99,9.01,no,1.82,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,72,4,KISHANSINH BABUSINH TOMAR,M,INC(U),4293,NA,NA,59704,132716,ASARWA,GEN,NA,NA,10,44.99,7.19,no,6.31,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,72,5,PATEL DAHYABHAI MOHANLAL,M,IND,527,NA,NA,59704,132716,ASARWA,GEN,NA,NA,10,44.99,0.88,no,0.27,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,72,6,GANATRA MUNAVENTRAY,M,IND,364,NA,NA,59704,132716,ASARWA,GEN,NA,NA,10,44.99,0.61,no,0.07,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,72,7,RAJPUT RAMESHWAR JAGMAL,M,IND,321,NA,NA,59704,132716,ASARWA,GEN,NA,NA,10,44.99,0.54,no,0.15,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,72,8,BRAHMABHATT DWARAKADAS SURAJMAL,M,IND,229,NA,NA,59704,132716,ASARWA,GEN,NA,NA,10,44.99,0.38,no,0.05,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,72,9,VINODCHANDRA NANDSHANKAR BHATT,M,IND,201,NA,NA,59704,132716,ASARWA,GEN,NA,NA,10,44.99,0.34,no,0.14,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,73,1,PRABODH RAVAL,M,INC(I),29581,NA,NA,48845,97456,RAKHIAL,GEN,NA,NA,10,50.12,60.56,no,48.05,BRAHMIN,UPPER CASTE,HINDU,NA,NA,2.44,UPPER CASTE
Gujarat,1980,2,5,3,73,10,JIVARAMBHAI NATHUBHAI PANDYA,M,IND,89,NA,NA,48845,97456,RAKHIAL,GEN,NA,NA,10,50.12,0.18,no,0,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,73,2,ASHOK PUNJABI,M,CPI,6110,NA,NA,48845,97456,RAKHIAL,GEN,NA,NA,10,50.12,12.51,no,0.89,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,73,3,SHANKARBHAI PATEL,M,JNP(JP),5673,NA,NA,48845,97456,RAKHIAL,GEN,NA,NA,10,50.12,11.61,no,2.89,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,73,4,KASAMBHAI MAHMADBHAI ACHHWA,M,BJP,4261,NA,NA,48845,97456,RAKHIAL,GEN,NA,NA,10,50.12,8.72,no,5.67,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,73,5,GHASWALA YUSUFBHAI,M,IND,1491,NA,NA,48845,97456,RAKHIAL,GEN,NA,NA,10,50.12,3.05,no,1.75,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,73,6,LAHERISINGH CHAUHAN,M,JNP(SC),634,NA,NA,48845,97456,RAKHIAL,GEN,NA,NA,10,50.12,1.3,no,0.14,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,73,7,PYARELAL BAGADI,M,INC(U),567,NA,NA,48845,97456,RAKHIAL,GEN,NA,NA,10,50.12,1.16,no,0.69,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,73,8,KARAMSHIBHAI RAGHAVBHAI PATEL,M,IND,229,NA,NA,48845,97456,RAKHIAL,GEN,NA,NA,10,50.12,0.47,no,0.04,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,73,9,PATEL NATHALAL DEVRAJBHAI,M,IND,210,NA,NA,48845,97456,RAKHIAL,GEN,NA,NA,10,50.12,0.43,no,0.25,,,,NA,NA,2.44,
Gujarat,1980,2,5,3,74,1,MANUBHAI PARMAR,M,INC(I),28448,NA,NA,40618,94153,SHAHER KOTDA,SC,NA,NA,7,43.14,70.04,no,53.95,JATAV,SC,HINDU,NA,NA,1.89,SC
Gujarat,1980,2,5,3,74,2,MOHANLAL MAKWANA,M,JNP(JP),6536,NA,NA,40618,94153,SHAHER KOTDA,SC,NA,NA,7,43.14,16.09,no,7.81,,,,NA,NA,1.89,
Gujarat,1980,2,5,3,74,3,G. K. PARMAR,M,CPM,3362,NA,NA,40618,94153,SHAHER KOTDA,SC,NA,NA,7,43.14,8.28,no,3.89,,,,NA,NA,1.89,
Gujarat,1980,2,5,3,74,4,PARMAR GIRISHCHANDRA KHEMCHANDBHAI,M,BJP,1782,NA,NA,40618,94153,SHAHER KOTDA,SC,NA,NA,7,43.14,4.39,no,3.84,,,,NA,NA,1.89,
Gujarat,1980,2,5,3,74,5,MANILAL VARUBHAI GOHIL,M,IND,223,NA,NA,40618,94153,SHAHER KOTDA,SC,NA,NA,7,43.14,0.55,no,0.16,,,,NA,NA,1.89,
Gujarat,1980,2,5,3,74,6,RATHOD MULJIBHAI RATNABHAI,M,IND,156,NA,NA,40618,94153,SHAHER KOTDA,SC,NA,NA,7,43.14,0.38,no,0.11,,,,NA,NA,1.89,
Gujarat,1980,2,5,3,74,7,CHAVDA MOHANBHAI KAMABHAI,M,IND,111,NA,NA,40618,94153,SHAHER KOTDA,SC,NA,NA,7,43.14,0.27,no,0,,,,NA,NA,1.89,
Gujarat,1980,2,5,3,75,1,ASHOK BHATT,M,BJP,20244,NA,NA,36176,84690,KHADIA,GEN,NA,NA,5,42.72,55.96,no,15.84,BRAHMIN,UPPER CASTE,HINDU,NA,NA,2.13,UPPER CASTE
Gujarat,1980,2,5,3,75,2,VASUDEV BHATT,M,INC(I),14513,NA,NA,36176,84690,KHADIA,GEN,NA,NA,5,42.72,40.12,no,38.11,,,,NA,NA,2.13,
Gujarat,1980,2,5,3,75,3,PATEL SUBHASH NARBHERAM,M,IND,728,NA,NA,36176,84690,KHADIA,GEN,NA,NA,5,42.72,2.01,no,0.65,,,,NA,NA,2.13,
Gujarat,1980,2,5,3,75,4,DESAI MRUDULABEN DILIPBHAI,F,IND,494,NA,NA,36176,84690,KHADIA,GEN,NA,NA,5,42.72,1.37,no,0.82,,,,NA,NA,2.13,
Gujarat,1980,2,5,3,75,5,BHATT AJIT PARMANAND,M,IND,197,NA,NA,36176,84690,KHADIA,GEN,NA,NA,5,42.72,0.54,no,0,,,,NA,NA,2.13,
Gujarat,1980,2,5,3,76,1,ABDUL RAHIM TAJUJI (LALBHAI KUNDIWALA),M,INC(I),28799,NA,NA,39842,94003,JAMALPUR,GEN,NA,NA,4,42.38,72.28,no,50.45,SAYYAD,MUSLIM UPPER CASTE,MUSLIM,NA,NA,1.75,MUSLIM UPPER CASTE
Gujarat,1980,2,5,3,76,2,RATILAL K. VARMA,M,BJP,8699,NA,NA,39842,94003,JAMALPUR,GEN,NA,NA,4,42.38,21.83,no,16.62,,,,NA,NA,1.75,
Gujarat,1980,2,5,3,76,3,CHHIPA IBRAHIM NEMAJI,M,JNP(JP),2079,NA,NA,39842,94003,JAMALPUR,GEN,NA,NA,4,42.38,5.22,no,4.55,,,,NA,NA,1.75,
Gujarat,1980,2,5,3,76,4,MADHUBEN DHIRAJLAL CHAUHAN,F,IND,265,NA,NA,39842,94003,JAMALPUR,GEN,NA,NA,4,42.38,0.67,no,0,,,,NA,NA,1.75,
Gujarat,1980,2,5,3,77,1,RAMLAL RUPLAL,M,INC(I),33894,NA,NA,57566,137963,MANINAGAR,GEN,NA,NA,4,41.73,58.88,no,19.35,NA,NOT ASCERTAINED,HINDU,NA,NA,1.96,NOT ASCERTAINED
Gujarat,1980,2,5,3,77,2,INDUBHAI PATEL,M,JNP(JP),22756,NA,NA,57566,137963,MANINAGAR,GEN,NA,NA,4,41.73,39.53,no,38.35,,,,NA,NA,1.96,
Gujarat,1980,2,5,3,77,3,GHAREKHAN MINABEN SUDHANVABHAI,F,IND,680,NA,NA,57566,137963,MANINAGAR,GEN,NA,NA,4,41.73,1.18,no,0.77,,,,NA,NA,1.96,
Gujarat,1980,2,5,3,77,4,JOSHI GUNVANTLAL AMARATLAL,M,IND,236,NA,NA,57566,137963,MANINAGAR,GEN,NA,NA,4,41.73,0.41,no,0,,,,NA,NA,1.96,
Gujarat,1980,2,5,3,78,1,RAMCHAND TAHALRAM,M,INC(I),25216,NA,NA,47995,118728,NARODA,GEN,NA,NA,7,40.42,52.54,no,26.55,SINDHI,NOT ASCERTAINED,HINDU,NA,NA,2.7,NOT ASCERTAINED
Gujarat,1980,2,5,3,78,2,WADHWA NANDLAL MOHRIRAM,M,BJP,12472,NA,NA,47995,118728,NARODA,GEN,NA,NA,7,40.42,25.99,no,15.33,,,,NA,NA,2.7,
Gujarat,1980,2,5,3,78,3,KHUBCHANDANI THAVARDAS LADHARAM,M,JNP(JP),5113,NA,NA,47995,118728,NARODA,GEN,NA,NA,7,40.42,10.65,no,1.04,,,,NA,NA,2.7,
Gujarat,1980,2,5,3,78,4,PATEL KANUBHAI RATILAL,M,IND,4615,NA,NA,47995,118728,NARODA,GEN,NA,NA,7,40.42,9.62,no,9.01,,,,NA,NA,2.7,
Gujarat,1980,2,5,3,78,5,PABABHAI JAGABHAI PARMAR,M,IND,293,NA,NA,47995,118728,NARODA,GEN,NA,NA,7,40.42,0.61,no,0.3,,,,NA,NA,2.7,
Gujarat,1980,2,5,3,78,6,SONI SHANTIBHAI MULJIBHAI,M,IND,148,NA,NA,47995,118728,NARODA,GEN,NA,NA,7,40.42,0.31,no,0.02,,,,NA,NA,2.7,
Gujarat,1980,2,5,3,78,7,DINKARRAO SAKHARAMRAO CHAVAN,M,IND,138,NA,NA,47995,118728,NARODA,GEN,NA,NA,7,40.42,0.29,no,0,,,,NA,NA,2.7,
Gujarat,1980,2,5,3,79,1,KASAMBHAI BAPU LIMBADIA,M,INC(I),29825,NA,NA,55656,104643,GANDHINAGAR,GEN,NA,NA,9,53.19,53.59,no,30.91,SAYYAD,MUSLIM LOWER CASTE,MUSLIM,NA,NA,2.63,MUSLIM LOWER CASTE
Gujarat,1980,2,5,3,79,2,PATEL NAVICHANDRA PUNJALAL,M,BJP,12620,NA,NA,55656,104643,GANDHINAGAR,GEN,NA,NA,9,53.19,22.68,no,3.64,,,,NA,NA,2.63,
Gujarat,1980,2,5,3,79,3,JETHALAL FULCHAND PATEL,M,JNP(JP),10596,NA,NA,55656,104643,GANDHINAGAR,GEN,NA,NA,9,53.19,19.04,no,16.83,,,,NA,NA,2.63,
Gujarat,1980,2,5,3,79,4,THAKOR FULSINH JUGAJI,M,JNP(SR),1230,NA,NA,55656,104643,GANDHINAGAR,GEN,NA,NA,9,53.19,2.21,no,1.35,,,,NA,NA,2.63,
Gujarat,1980,2,5,3,79,5,DOCTOR MANILAL VARUBHAI GOHIL,M,IND,477,NA,NA,55656,104643,GANDHINAGAR,GEN,NA,NA,9,53.19,0.86,no,0.4,,,,NA,NA,2.63,
Gujarat,1980,2,5,3,79,6,RAVIAL JAYANTILAL BALDEVPRASAD,M,IND,256,NA,NA,55656,104643,GANDHINAGAR,GEN,NA,NA,9,53.19,0.46,no,0.03,,,,NA,NA,2.63,
Gujarat,1980,2,5,3,79,7,SWAMIJI MAHARAJESH MADHUSUDANJI MAGANLALJI,M,IND,242,NA,NA,55656,104643,GANDHINAGAR,GEN,NA,NA,9,53.19,0.43,no,0.04,,,,NA,NA,2.63,
Gujarat,1980,2,5,3,79,8,PATEL TRIKAMLAL PRAHLADJI,M,IND,221,NA,NA,55656,104643,GANDHINAGAR,GEN,NA,NA,9,53.19,0.4,no,0.06,,,,NA,NA,2.63,
Gujarat,1980,2,5,3,79,9,PATEL MAGANLAL ISHVARDAS,M,IND,189,NA,NA,55656,104643,GANDHINAGAR,GEN,NA,NA,9,53.19,0.34,no,0,,,,NA,NA,2.63,
Gujarat,1980,2,5,3,80,1,THAKORE SHANKERJI KALAJI,M,INC(I),26736,NA,NA,51109,95340,KALOL-I,GEN,NA,NA,4,53.61,52.31,no,10.89,RAJPUT,OBC PP,HINDU,NA,NA,2.27,OBC PP
Gujarat,1980,2,5,3,80,2,PATEL KANTILAL KESHAVLAL,M,BJP,21170,NA,NA,51109,95340,KALOL-I,GEN,NA,NA,4,53.61,41.42,no,36.32,,,,NA,NA,2.27,
Gujarat,1980,2,5,3,80,3,CHIMANBHAI PURSHOTTAMDAS PATEL,M,JNP(JP),2608,NA,NA,51109,95340,KALOL-I,GEN,NA,NA,4,53.61,5.1,no,3.94,,,,NA,NA,2.27,
Gujarat,1980,2,5,3,80,4,THAKORE BHALAJI DHULAJI,M,IND,595,NA,NA,51109,95340,KALOL-I,GEN,NA,NA,4,53.61,1.16,no,0,,,,NA,NA,2.27,
Gujarat,1980,2,5,3,81,1,KARSANJI MAGANJI THAKOR,M,INC(I),24050,NA,NA,45192,85558,KADI,GEN,NA,NA,6,52.82,53.22,no,21,RAJPUT,OBC PP,HINDU,NA,NA,2.56,OBC PP
Gujarat,1980,2,5,3,81,2,PATEL BHAGUBHAI GOPALDAS,M,BJP,14558,NA,NA,45192,85558,KADI,GEN,NA,NA,6,52.82,32.21,no,20.84,,,,NA,NA,2.56,
Gujarat,1980,2,5,3,81,3,PATEL POPATLAL SENDHABHAI,M,JNP(JP),5140,NA,NA,45192,85558,KADI,GEN,NA,NA,6,52.82,11.37,no,9.98,,,,NA,NA,2.56,
Gujarat,1980,2,5,3,81,4,CHIMANBHAI AMIN KUNDALWALA,M,IND,628,NA,NA,45192,85558,KADI,GEN,NA,NA,6,52.82,1.39,no,0.19,,,,NA,NA,2.56,
Gujarat,1980,2,5,3,81,5,KURESHI FATEHKHAN MAHMADKHAN,M,IND,542,NA,NA,45192,85558,KADI,GEN,NA,NA,6,52.82,1.2,no,0.59,6 QURESHI,BC MUSLIM,MUSLIM,NA,NA,2.56,BC MUSLIM
Gujarat,1980,2,5,3,81,6,JOSHI BHOLANATH SHIVRAM,M,IND,274,NA,NA,45192,85558,KADI,GEN,NA,NA,6,52.82,0.61,no,0,,,,NA,NA,2.56,
Gujarat,1980,2,5,3,82,1,PARMAR HARIBHAI KHUSHALBHAI,M,INC(I),12605,NA,NA,32987,85759,JOTANA,SC,NA,NA,5,38.46,38.21,no,3.44,JATAV,SC,HINDU,NA,NA,3.23,SC
